profile,minute,load_kW,set,method,reserve_bid_kW,minute_shortfall_kW,minute_violation
242,35,357.5089,out_of_sample,CVaR,263.8803,0.0,False
242,36,352.5634,out_of_sample,CVaR,263.8803,0.0,False
242,37,363.6646,out_of_sample,CVaR,263.8803,0.0,False
242,38,363.5952,out_of_sample,CVaR,263.8803,0.0,False
242,39,350.231,out_of_sample,CVaR,263.8803,0.0,False
242,40,355.7543,out_of_sample,CVaR,263.8803,0.0,False
242,41,356.8667,out_of_sample,CVaR,263.8803,0.0,False
242,42,354.8536,out_of_sample,CVaR,263.8803,0.0,False
242,43,348.8363,out_of_sample,CVaR,263.8803,0.0,False
242,44,349.2631,out_of_sample,CVaR,263.8803,0.0,False
242,45,343.992,out_of_sample,CVaR,263.8803,0.0,False
242,46,369.3438,out_of_sample,CVaR,263.8803,0.0,False
242,47,364.7347,out_of_sample,CVaR,263.8803,0.0,False
242,48,359.171,out_of_sample,CVaR,263.8803,0.0,False
242,49,352.4304,out_of_sample,CVaR,263.8803,0.0,False
242,50,369.5248,out_of_sample,CVaR,263.8803,0.0,False
242,51,350.2558,out_of_sample,CVaR,263.8803,0.0,False
242,52,353.1413,out_of_sample,CVaR,263.8803,0.0,False
242,53,349.5612,out_of_sample,CVaR,263.8803,0.0,False
242,54,334.4492,out_of_sample,CVaR,263.8803,0.0,False
242,55,327.0866,out_of_sample,CVaR,263.8803,0.0,False
242,56,331.8743,out_of_sample,CVaR,263.8803,0.0,False
242,57,324.1954,out_of_sample,CVaR,263.8803,0.0,False
242,58,328.6143,out_of_sample,CVaR,263.8803,0.0,False
242,59,347.1515,out_of_sample,CVaR,263.8803,0.0,False
242,60,347.8476,out_of_sample,CVaR,263.8803,0.0,False
243,1,365.4686,out_of_sample,CVaR,263.8803,0.0,False
243,2,367.9962,out_of_sample,CVaR,263.8803,0.0,False
243,3,371.635,out_of_sample,CVaR,263.8803,0.0,False
243,4,388.8223,out_of_sample,CVaR,263.8803,0.0,False
243,5,386.4045,out_of_sample,CVaR,263.8803,0.0,False
243,6,372.5893,out_of_sample,CVaR,263.8803,0.0,False
243,7,383.288,out_of_sample,CVaR,263.8803,0.0,False
243,8,393.5921,out_of_sample,CVaR,263.8803,0.0,False
243,9,392.1532,out_of_sample,CVaR,263.8803,0.0,False
243,10,385.9022,out_of_sample,CVaR,263.8803,0.0,False
243,11,388.9002,out_of_sample,CVaR,263.8803,0.0,False
243,12,383.0191,out_of_sample,CVaR,263.8803,0.0,False
243,13,359.2232,out_of_sample,CVaR,263.8803,0.0,False
243,14,364.3107,out_of_sample,CVaR,263.8803,0.0,False
243,15,371.9232,out_of_sample,CVaR,263.8803,0.0,False
243,16,383.9711,out_of_sample,CVaR,263.8803,0.0,False
243,17,372.7291,out_of_sample,CVaR,263.8803,0.0,False
243,18,372.2942,out_of_sample,CVaR,263.8803,0.0,False
243,19,372.0321,out_of_sample,CVaR,263.8803,0.0,False
243,20,370.0972,out_of_sample,CVaR,263.8803,0.0,False
243,21,368.6255,out_of_sample,CVaR,263.8803,0.0,False
243,22,366.5056,out_of_sample,CVaR,263.8803,0.0,False
243,23,366.3551,out_of_sample,CVaR,263.8803,0.0,False
243,24,371.4967,out_of_sample,CVaR,263.8803,0.0,False
243,25,380.8179,out_of_sample,CVaR,263.8803,0.0,False
243,26,369.2698,out_of_sample,CVaR,263.8803,0.0,False
243,27,364.9777,out_of_sample,CVaR,263.8803,0.0,False
243,28,358.7409,out_of_sample,CVaR,263.8803,0.0,False
243,29,351.8775,out_of_sample,CVaR,263.8803,0.0,False
243,30,335.4008,out_of_sample,CVaR,263.8803,0.0,False
243,31,337.3806,out_of_sample,CVaR,263.8803,0.0,False
243,32,343.7587,out_of_sample,CVaR,263.8803,0.0,False
243,33,343.119,out_of_sample,CVaR,263.8803,0.0,False
243,34,344.1146,out_of_sample,CVaR,263.8803,0.0,False
243,35,349.3653,out_of_sample,CVaR,263.8803,0.0,False
243,36,364.0152,out_of_sample,CVaR,263.8803,0.0,False
243,37,358.7008,out_of_sample,CVaR,263.8803,0.0,False
243,38,346.6066,out_of_sample,CVaR,263.8803,0.0,False
243,39,346.873,out_of_sample,CVaR,263.8803,0.0,False
243,40,366.9401,out_of_sample,CVaR,263.8803,0.0,False
243,41,354.2404,out_of_sample,CVaR,263.8803,0.0,False
243,42,361.2528,out_of_sample,CVaR,263.8803,0.0,False
243,43,372.5697,out_of_sample,CVaR,263.8803,0.0,False
243,44,347.3511,out_of_sample,CVaR,263.8803,0.0,False
243,45,352.9613,out_of_sample,CVaR,263.8803,0.0,False
243,46,359.8618,out_of_sample,CVaR,263.8803,0.0,False
243,47,357.2442,out_of_sample,CVaR,263.8803,0.0,False
243,48,351.1521,out_of_sample,CVaR,263.8803,0.0,False
243,49,346.3356,out_of_sample,CVaR,263.8803,0.0,False
243,50,344.6889,out_of_sample,CVaR,263.8803,0.0,False
243,51,343.4592,out_of_sample,CVaR,263.8803,0.0,False
243,52,340.4284,out_of_sample,CVaR,263.8803,0.0,False
243,53,339.1464,out_of_sample,CVaR,263.8803,0.0,False
243,54,353.2772,out_of_sample,CVaR,263.8803,0.0,False
243,55,341.5508,out_of_sample,CVaR,263.8803,0.0,False
243,56,325.7615,out_of_sample,CVaR,263.8803,0.0,False
243,57,341.2875,out_of_sample,CVaR,263.8803,0.0,False
243,58,340.8116,out_of_sample,CVaR,263.8803,0.0,False
243,59,338.2683,out_of_sample,CVaR,263.8803,0.0,False
243,60,338.6273,out_of_sample,CVaR,263.8803,0.0,False
244,1,392.8588,out_of_sample,CVaR,263.8803,0.0,False
244,2,395.4805,out_of_sample,CVaR,263.8803,0.0,False
244,3,378.6891,out_of_sample,CVaR,263.8803,0.0,False
244,4,397.826,out_of_sample,CVaR,263.8803,0.0,False
244,5,401.2395,out_of_sample,CVaR,263.8803,0.0,False
244,6,412.773,out_of_sample,CVaR,263.8803,0.0,False
244,7,421.0649,out_of_sample,CVaR,263.8803,0.0,False
244,8,429.1804,out_of_sample,CVaR,263.8803,0.0,False
244,9,430.8395,out_of_sample,CVaR,263.8803,0.0,False
244,10,436.3583,out_of_sample,CVaR,263.8803,0.0,False
244,11,427.8222,out_of_sample,CVaR,263.8803,0.0,False
244,12,418.3162,out_of_sample,CVaR,263.8803,0.0,False
244,13,420.7566,out_of_sample,CVaR,263.8803,0.0,False
244,14,417.2211,out_of_sample,CVaR,263.8803,0.0,False
244,15,435.2627,out_of_sample,CVaR,263.8803,0.0,False
244,16,440.7318,out_of_sample,CVaR,263.8803,0.0,False
244,17,434.7176,out_of_sample,CVaR,263.8803,0.0,False
244,18,433.9557,out_of_sample,CVaR,263.8803,0.0,False
244,19,437.4026,out_of_sample,CVaR,263.8803,0.0,False
244,20,438.4868,out_of_sample,CVaR,263.8803,0.0,False
244,21,442.8873,out_of_sample,CVaR,263.8803,0.0,False
244,22,444.7646,out_of_sample,CVaR,263.8803,0.0,False
244,23,431.8453,out_of_sample,CVaR,263.8803,0.0,False
244,24,412.8806,out_of_sample,CVaR,263.8803,0.0,False
244,25,413.9559,out_of_sample,CVaR,263.8803,0.0,False
244,26,424.2185,out_of_sample,CVaR,263.8803,0.0,False
244,27,423.9801,out_of_sample,CVaR,263.8803,0.0,False
244,28,439.7024,out_of_sample,CVaR,263.8803,0.0,False
244,29,440.6301,out_of_sample,CVaR,263.8803,0.0,False
244,30,455.3979,out_of_sample,CVaR,263.8803,0.0,False
244,31,466.2359,out_of_sample,CVaR,263.8803,0.0,False
244,32,474.6474,out_of_sample,CVaR,263.8803,0.0,False
244,33,459.368,out_of_sample,CVaR,263.8803,0.0,False
244,34,457.9819,out_of_sample,CVaR,263.8803,0.0,False
244,35,468.6598,out_of_sample,CVaR,263.8803,0.0,False
244,36,468.3828,out_of_sample,CVaR,263.8803,0.0,False
244,37,470.7806,out_of_sample,CVaR,263.8803,0.0,False
244,38,453.2817,out_of_sample,CVaR,263.8803,0.0,False
244,39,470.7568,out_of_sample,CVaR,263.8803,0.0,False
244,40,458.8359,out_of_sample,CVaR,263.8803,0.0,False
244,41,436.1147,out_of_sample,CVaR,263.8803,0.0,False
244,42,432.3516,out_of_sample,CVaR,263.8803,0.0,False
244,43,407.8756,out_of_sample,CVaR,263.8803,0.0,False
244,44,399.7615,out_of_sample,CVaR,263.8803,0.0,False
244,45,428.8628,out_of_sample,CVaR,263.8803,0.0,False
244,46,424.8974,out_of_sample,CVaR,263.8803,0.0,False
244,47,410.7484,out_of_sample,CVaR,263.8803,0.0,False
244,48,412.6549,out_of_sample,CVaR,263.8803,0.0,False
244,49,404.9387,out_of_sample,CVaR,263.8803,0.0,False
244,50,415.62,out_of_sample,CVaR,263.8803,0.0,False
244,51,407.34,out_of_sample,CVaR,263.8803,0.0,False
244,52,411.5311,out_of_sample,CVaR,263.8803,0.0,False
244,53,400.9305,out_of_sample,CVaR,263.8803,0.0,False
244,54,428.9673,out_of_sample,CVaR,263.8803,0.0,False
244,55,432.6059,out_of_sample,CVaR,263.8803,0.0,False
244,56,429.2528,out_of_sample,CVaR,263.8803,0.0,False
244,57,424.7802,out_of_sample,CVaR,263.8803,0.0,False
244,58,418.2068,out_of_sample,CVaR,263.8803,0.0,False
244,59,410.3341,out_of_sample,CVaR,263.8803,0.0,False
244,60,403.132,out_of_sample,CVaR,263.8803,0.0,False
245,1,454.7762,out_of_sample,CVaR,263.8803,0.0,False
245,2,457.7026,out_of_sample,CVaR,263.8803,0.0,False
245,3,448.2706,out_of_sample,CVaR,263.8803,0.0,False
245,4,440.9489,out_of_sample,CVaR,263.8803,0.0,False
245,5,447.3453,out_of_sample,CVaR,263.8803,0.0,False
245,6,433.311,out_of_sample,CVaR,263.8803,0.0,False
245,7,434.8712,out_of_sample,CVaR,263.8803,0.0,False
245,8,423.0649,out_of_sample,CVaR,263.8803,0.0,False
245,9,424.9473,out_of_sample,CVaR,263.8803,0.0,False
245,10,416.7798,out_of_sample,CVaR,263.8803,0.0,False
245,11,410.9474,out_of_sample,CVaR,263.8803,0.0,False
245,12,416.3049,out_of_sample,CVaR,263.8803,0.0,False
245,13,420.1863,out_of_sample,CVaR,263.8803,0.0,False
245,14,414.3708,out_of_sample,CVaR,263.8803,0.0,False
245,15,406.1104,out_of_sample,CVaR,263.8803,0.0,False
245,16,419.4844,out_of_sample,CVaR,263.8803,0.0,False
245,17,421.1071,out_of_sample,CVaR,263.8803,0.0,False
245,18,412.6984,out_of_sample,CVaR,263.8803,0.0,False
245,19,402.6632,out_of_sample,CVaR,263.8803,0.0,False
245,20,410.6117,out_of_sample,CVaR,263.8803,0.0,False
245,21,408.5258,out_of_sample,CVaR,263.8803,0.0,False
245,22,403.9294,out_of_sample,CVaR,263.8803,0.0,False
245,23,402.7116,out_of_sample,CVaR,263.8803,0.0,False
245,24,403.9221,out_of_sample,CVaR,263.8803,0.0,False
245,25,401.1073,out_of_sample,CVaR,263.8803,0.0,False
245,26,411.3084,out_of_sample,CVaR,263.8803,0.0,False
245,27,420.9242,out_of_sample,CVaR,263.8803,0.0,False
245,28,422.2006,out_of_sample,CVaR,263.8803,0.0,False
245,29,431.846,out_of_sample,CVaR,263.8803,0.0,False
245,30,426.7687,out_of_sample,CVaR,263.8803,0.0,False
245,31,429.2175,out_of_sample,CVaR,263.8803,0.0,False
245,32,434.612,out_of_sample,CVaR,263.8803,0.0,False
245,33,439.6012,out_of_sample,CVaR,263.8803,0.0,False
245,34,443.0539,out_of_sample,CVaR,263.8803,0.0,False
245,35,443.3313,out_of_sample,CVaR,263.8803,0.0,False
245,36,456.9152,out_of_sample,CVaR,263.8803,0.0,False
245,37,443.9724,out_of_sample,CVaR,263.8803,0.0,False
245,38,436.4894,out_of_sample,CVaR,263.8803,0.0,False
245,39,429.3619,out_of_sample,CVaR,263.8803,0.0,False
245,40,421.5924,out_of_sample,CVaR,263.8803,0.0,False
245,41,398.5727,out_of_sample,CVaR,263.8803,0.0,False
245,42,411.962,out_of_sample,CVaR,263.8803,0.0,False
245,43,399.7307,out_of_sample,CVaR,263.8803,0.0,False
245,44,400.9051,out_of_sample,CVaR,263.8803,0.0,False
245,45,385.9851,out_of_sample,CVaR,263.8803,0.0,False
245,46,393.2284,out_of_sample,CVaR,263.8803,0.0,False
245,47,385.4721,out_of_sample,CVaR,263.8803,0.0,False
245,48,375.0555,out_of_sample,CVaR,263.8803,0.0,False
245,49,379.0908,out_of_sample,CVaR,263.8803,0.0,False
245,50,373.5746,out_of_sample,CVaR,263.8803,0.0,False
245,51,369.8552,out_of_sample,CVaR,263.8803,0.0,False
245,52,373.8969,out_of_sample,CVaR,263.8803,0.0,False
245,53,383.5782,out_of_sample,CVaR,263.8803,0.0,False
245,54,375.7449,out_of_sample,CVaR,263.8803,0.0,False
245,55,366.9447,out_of_sample,CVaR,263.8803,0.0,False
245,56,369.1593,out_of_sample,CVaR,263.8803,0.0,False
245,57,376.0707,out_of_sample,CVaR,263.8803,0.0,False
245,58,391.1868,out_of_sample,CVaR,263.8803,0.0,False
245,59,378.9431,out_of_sample,CVaR,263.8803,0.0,False
245,60,375.495,out_of_sample,CVaR,263.8803,0.0,False
246,1,570.1959,out_of_sample,CVaR,263.8803,0.0,False
246,2,569.9664,out_of_sample,CVaR,263.8803,0.0,False
246,3,560.3109,out_of_sample,CVaR,263.8803,0.0,False
246,4,550.1469,out_of_sample,CVaR,263.8803,0.0,False
246,5,551.3985,out_of_sample,CVaR,263.8803,0.0,False
246,6,565.7187,out_of_sample,CVaR,263.8803,0.0,False
246,7,549.9093,out_of_sample,CVaR,263.8803,0.0,False
246,8,564.2604,out_of_sample,CVaR,263.8803,0.0,False
246,9,556.349,out_of_sample,CVaR,263.8803,0.0,False
246,10,558.7874,out_of_sample,CVaR,263.8803,0.0,False
246,11,573.5806,out_of_sample,CVaR,263.8803,0.0,False
246,12,574.141,out_of_sample,CVaR,263.8803,0.0,False
246,13,568.6022,out_of_sample,CVaR,263.8803,0.0,False
246,14,574.0781,out_of_sample,CVaR,263.8803,0.0,False
246,15,570.1722,out_of_sample,CVaR,263.8803,0.0,False
246,16,573.8626,out_of_sample,CVaR,263.8803,0.0,False
246,17,570.0246,out_of_sample,CVaR,263.8803,0.0,False
246,18,577.4707,out_of_sample,CVaR,263.8803,0.0,False
246,19,561.6242,out_of_sample,CVaR,263.8803,0.0,False
246,20,551.629,out_of_sample,CVaR,263.8803,0.0,False
246,21,539.0089,out_of_sample,CVaR,263.8803,0.0,False
246,22,541.5439,out_of_sample,CVaR,263.8803,0.0,False
246,23,529.1445,out_of_sample,CVaR,263.8803,0.0,False
246,24,526.6954,out_of_sample,CVaR,263.8803,0.0,False
246,25,520.453,out_of_sample,CVaR,263.8803,0.0,False
246,26,540.8847,out_of_sample,CVaR,263.8803,0.0,False
246,27,534.1981,out_of_sample,CVaR,263.8803,0.0,False
246,28,525.3758,out_of_sample,CVaR,263.8803,0.0,False
246,29,532.9659,out_of_sample,CVaR,263.8803,0.0,False
246,30,554.0192,out_of_sample,CVaR,263.8803,0.0,False
246,31,554.4915,out_of_sample,CVaR,263.8803,0.0,False
246,32,555.6409,out_of_sample,CVaR,263.8803,0.0,False
246,33,569.8942,out_of_sample,CVaR,263.8803,0.0,False
246,34,578.2468,out_of_sample,CVaR,263.8803,0.0,False
246,35,580.9932,out_of_sample,CVaR,263.8803,0.0,False
246,36,573.2472,out_of_sample,CVaR,263.8803,0.0,False
246,37,576.7206,out_of_sample,CVaR,263.8803,0.0,False
246,38,561.51,out_of_sample,CVaR,263.8803,0.0,False
246,39,555.3914,out_of_sample,CVaR,263.8803,0.0,False
246,40,570.4508,out_of_sample,CVaR,263.8803,0.0,False
246,41,582.2994,out_of_sample,CVaR,263.8803,0.0,False
246,42,583.9725,out_of_sample,CVaR,263.8803,0.0,False
246,43,561.67,out_of_sample,CVaR,263.8803,0.0,False
246,44,549.1523,out_of_sample,CVaR,263.8803,0.0,False
246,45,543.3269,out_of_sample,CVaR,263.8803,0.0,False
246,46,543.1881,out_of_sample,CVaR,263.8803,0.0,False
246,47,532.1971,out_of_sample,CVaR,263.8803,0.0,False
246,48,532.4944,out_of_sample,CVaR,263.8803,0.0,False
246,49,552.8317,out_of_sample,CVaR,263.8803,0.0,False
246,50,557.0161,out_of_sample,CVaR,263.8803,0.0,False
246,51,558.844,out_of_sample,CVaR,263.8803,0.0,False
246,52,548.0688,out_of_sample,CVaR,263.8803,0.0,False
246,53,532.3677,out_of_sample,CVaR,263.8803,0.0,False
246,54,522.6696,out_of_sample,CVaR,263.8803,0.0,False
246,55,509.6505,out_of_sample,CVaR,263.8803,0.0,False
246,56,515.7813,out_of_sample,CVaR,263.8803,0.0,False
246,57,524.3246,out_of_sample,CVaR,263.8803,0.0,False
246,58,518.4268,out_of_sample,CVaR,263.8803,0.0,False
246,59,524.4604,out_of_sample,CVaR,263.8803,0.0,False
246,60,543.0875,out_of_sample,CVaR,263.8803,0.0,False
247,1,361.5139,out_of_sample,CVaR,263.8803,0.0,False
247,2,382.4256,out_of_sample,CVaR,263.8803,0.0,False
247,3,367.3653,out_of_sample,CVaR,263.8803,0.0,False
247,4,389.1379,out_of_sample,CVaR,263.8803,0.0,False
247,5,388.1675,out_of_sample,CVaR,263.8803,0.0,False
247,6,387.5478,out_of_sample,CVaR,263.8803,0.0,False
247,7,388.9407,out_of_sample,CVaR,263.8803,0.0,False
247,8,397.0528,out_of_sample,CVaR,263.8803,0.0,False
247,9,390.0108,out_of_sample,CVaR,263.8803,0.0,False
247,10,392.2059,out_of_sample,CVaR,263.8803,0.0,False
247,11,402.3593,out_of_sample,CVaR,263.8803,0.0,False
247,12,408.3397,out_of_sample,CVaR,263.8803,0.0,False
247,13,415.3278,out_of_sample,CVaR,263.8803,0.0,False
247,14,414.5212,out_of_sample,CVaR,263.8803,0.0,False
247,15,424.0677,out_of_sample,CVaR,263.8803,0.0,False
247,16,436.1617,out_of_sample,CVaR,263.8803,0.0,False
247,17,446.2564,out_of_sample,CVaR,263.8803,0.0,False
247,18,449.4883,out_of_sample,CVaR,263.8803,0.0,False
247,19,457.4664,out_of_sample,CVaR,263.8803,0.0,False
247,20,463.8138,out_of_sample,CVaR,263.8803,0.0,False
247,21,487.4429,out_of_sample,CVaR,263.8803,0.0,False
247,22,493.6246,out_of_sample,CVaR,263.8803,0.0,False
247,23,485.9528,out_of_sample,CVaR,263.8803,0.0,False
247,24,470.9128,out_of_sample,CVaR,263.8803,0.0,False
247,25,464.1081,out_of_sample,CVaR,263.8803,0.0,False
247,26,457.3241,out_of_sample,CVaR,263.8803,0.0,False
247,27,459.6829,out_of_sample,CVaR,263.8803,0.0,False
247,28,449.5257,out_of_sample,CVaR,263.8803,0.0,False
247,29,459.3839,out_of_sample,CVaR,263.8803,0.0,False
247,30,442.1035,out_of_sample,CVaR,263.8803,0.0,False
247,31,424.3199,out_of_sample,CVaR,263.8803,0.0,False
247,32,423.4897,out_of_sample,CVaR,263.8803,0.0,False
247,33,415.524,out_of_sample,CVaR,263.8803,0.0,False
247,34,404.1925,out_of_sample,CVaR,263.8803,0.0,False
247,35,400.2649,out_of_sample,CVaR,263.8803,0.0,False
247,36,395.396,out_of_sample,CVaR,263.8803,0.0,False
247,37,398.6601,out_of_sample,CVaR,263.8803,0.0,False
247,38,395.0616,out_of_sample,CVaR,263.8803,0.0,False
247,39,392.5476,out_of_sample,CVaR,263.8803,0.0,False
247,40,395.5234,out_of_sample,CVaR,263.8803,0.0,False
247,41,408.186,out_of_sample,CVaR,263.8803,0.0,False
247,42,423.7561,out_of_sample,CVaR,263.8803,0.0,False
247,43,424.1004,out_of_sample,CVaR,263.8803,0.0,False
247,44,425.0651,out_of_sample,CVaR,263.8803,0.0,False
247,45,421.7237,out_of_sample,CVaR,263.8803,0.0,False
247,46,425.3383,out_of_sample,CVaR,263.8803,0.0,False
247,47,427.5343,out_of_sample,CVaR,263.8803,0.0,False
247,48,438.7638,out_of_sample,CVaR,263.8803,0.0,False
247,49,416.4568,out_of_sample,CVaR,263.8803,0.0,False
247,50,413.3415,out_of_sample,CVaR,263.8803,0.0,False
247,51,416.3261,out_of_sample,CVaR,263.8803,0.0,False
247,52,415.3031,out_of_sample,CVaR,263.8803,0.0,False
247,53,405.2953,out_of_sample,CVaR,263.8803,0.0,False
247,54,392.9236,out_of_sample,CVaR,263.8803,0.0,False
247,55,403.1454,out_of_sample,CVaR,263.8803,0.0,False
247,56,396.5744,out_of_sample,CVaR,263.8803,0.0,False
247,57,380.8918,out_of_sample,CVaR,263.8803,0.0,False
247,58,393.2977,out_of_sample,CVaR,263.8803,0.0,False
247,59,400.3421,out_of_sample,CVaR,263.8803,0.0,False
247,60,400.9052,out_of_sample,CVaR,263.8803,0.0,False
248,1,362.2611,out_of_sample,CVaR,263.8803,0.0,False
248,2,345.1627,out_of_sample,CVaR,263.8803,0.0,False
248,3,339.5998,out_of_sample,CVaR,263.8803,0.0,False
248,4,340.8268,out_of_sample,CVaR,263.8803,0.0,False
248,5,337.3093,out_of_sample,CVaR,263.8803,0.0,False
248,6,345.6914,out_of_sample,CVaR,263.8803,0.0,False
248,7,357.6002,out_of_sample,CVaR,263.8803,0.0,False
248,8,360.037,out_of_sample,CVaR,263.8803,0.0,False
248,9,365.0403,out_of_sample,CVaR,263.8803,0.0,False
248,10,366.5862,out_of_sample,CVaR,263.8803,0.0,False
248,11,365.3309,out_of_sample,CVaR,263.8803,0.0,False
248,12,351.1894,out_of_sample,CVaR,263.8803,0.0,False
248,13,341.3783,out_of_sample,CVaR,263.8803,0.0,False
248,14,329.4768,out_of_sample,CVaR,263.8803,0.0,False
248,15,330.9737,out_of_sample,CVaR,263.8803,0.0,False
248,16,336.0298,out_of_sample,CVaR,263.8803,0.0,False
248,17,323.5808,out_of_sample,CVaR,263.8803,0.0,False
248,18,327.7478,out_of_sample,CVaR,263.8803,0.0,False
248,19,321.8282,out_of_sample,CVaR,263.8803,0.0,False
248,20,314.5596,out_of_sample,CVaR,263.8803,0.0,False
248,21,312.4727,out_of_sample,CVaR,263.8803,0.0,False
248,22,305.5478,out_of_sample,CVaR,263.8803,0.0,False
248,23,316.5815,out_of_sample,CVaR,263.8803,0.0,False
248,24,318.3957,out_of_sample,CVaR,263.8803,0.0,False
248,25,329.6724,out_of_sample,CVaR,263.8803,0.0,False
248,26,326.8553,out_of_sample,CVaR,263.8803,0.0,False
248,27,324.6008,out_of_sample,CVaR,263.8803,0.0,False
248,28,345.2562,out_of_sample,CVaR,263.8803,0.0,False
248,29,328.3205,out_of_sample,CVaR,263.8803,0.0,False
248,30,342.35,out_of_sample,CVaR,263.8803,0.0,False
248,31,358.2606,out_of_sample,CVaR,263.8803,0.0,False
248,32,363.2476,out_of_sample,CVaR,263.8803,0.0,False
248,33,356.5559,out_of_sample,CVaR,263.8803,0.0,False
248,34,368.1348,out_of_sample,CVaR,263.8803,0.0,False
248,35,360.7437,out_of_sample,CVaR,263.8803,0.0,False
248,36,350.3189,out_of_sample,CVaR,263.8803,0.0,False
248,37,344.2543,out_of_sample,CVaR,263.8803,0.0,False
248,38,337.0472,out_of_sample,CVaR,263.8803,0.0,False
248,39,326.9055,out_of_sample,CVaR,263.8803,0.0,False
248,40,338.5278,out_of_sample,CVaR,263.8803,0.0,False
248,41,329.9181,out_of_sample,CVaR,263.8803,0.0,False
248,42,329.7929,out_of_sample,CVaR,263.8803,0.0,False
248,43,315.571,out_of_sample,CVaR,263.8803,0.0,False
248,44,317.8469,out_of_sample,CVaR,263.8803,0.0,False
248,45,308.043,out_of_sample,CVaR,263.8803,0.0,False
248,46,299.2452,out_of_sample,CVaR,263.8803,0.0,False
248,47,302.3041,out_of_sample,CVaR,263.8803,0.0,False
248,48,316.7603,out_of_sample,CVaR,263.8803,0.0,False
248,49,323.4294,out_of_sample,CVaR,263.8803,0.0,False
248,50,330.1088,out_of_sample,CVaR,263.8803,0.0,False
248,51,329.7287,out_of_sample,CVaR,263.8803,0.0,False
248,52,327.4769,out_of_sample,CVaR,263.8803,0.0,False
248,53,336.9086,out_of_sample,CVaR,263.8803,0.0,False
248,54,331.8151,out_of_sample,CVaR,263.8803,0.0,False
248,55,341.461,out_of_sample,CVaR,263.8803,0.0,False
248,56,354.1174,out_of_sample,CVaR,263.8803,0.0,False
248,57,344.6335,out_of_sample,CVaR,263.8803,0.0,False
248,58,337.9061,out_of_sample,CVaR,263.8803,0.0,False
248,59,333.6181,out_of_sample,CVaR,263.8803,0.0,False
248,60,320.7704,out_of_sample,CVaR,263.8803,0.0,False
249,1,436.2121,out_of_sample,CVaR,263.8803,0.0,False
249,2,429.8449,out_of_sample,CVaR,263.8803,0.0,False
249,3,449.6798,out_of_sample,CVaR,263.8803,0.0,False
249,4,439.1276,out_of_sample,CVaR,263.8803,0.0,False
249,5,435.1613,out_of_sample,CVaR,263.8803,0.0,False
249,6,423.9416,out_of_sample,CVaR,263.8803,0.0,False
249,7,416.2183,out_of_sample,CVaR,263.8803,0.0,False
249,8,429.6001,out_of_sample,CVaR,263.8803,0.0,False
249,9,432.6551,out_of_sample,CVaR,263.8803,0.0,False
249,10,440.7995,out_of_sample,CVaR,263.8803,0.0,False
249,11,424.4349,out_of_sample,CVaR,263.8803,0.0,False
249,12,429.6519,out_of_sample,CVaR,263.8803,0.0,False
249,13,417.8965,out_of_sample,CVaR,263.8803,0.0,False
249,14,403.8139,out_of_sample,CVaR,263.8803,0.0,False
249,15,407.1091,out_of_sample,CVaR,263.8803,0.0,False
